url,length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,https_token,ratio_digits_url,ratio_digits_host,punycode,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,length_words_raw,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,label
https://t.co/SvOxfoasjw,23,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,2,0,0,1,0,18,1,1,0,10,2,10,4.5,4.0,11.0,0,0,0,0,0,Phishy
https://poshmark.com/wa_rd?rd_url=%2Fuser%2Fnotification-settings&t_me...,73,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0273972602739726,0.0,1,0,1,0,2,1,0,0,0,59,3,3,0,14,8,5,6.555555555555555,12.0,6.0,0,0,0,0,0,Legitimate
https://biance-zc.com/,22,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,2,1,0,0,0,16,2,3,0,6,9,0,4.0,13.0,1.0,0,0,0,0,0,Phishy
https://shorturl.at/iAUZ0?Yun=3rEFO3Zzdl,40,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.075,0.0,1,0,0,0,2,0,0,0,0,33,2,2,0,10,8,5,5.5,11.0,6.0,0,0,0,0,0,Phishy
http://nkbihfbeogaeaoehlefnkodbefgpgknn.metamaskk.skyhighfirstclass.co...,73,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,7,0,0,0,0,64,2,0,0,32,32,0,12.8,11.0,0.0,0,0,0,0,0,Phishy
https://yourclickcheck.com/?cmpid=pwtp20220118A&e=adamr@trakkerproduct...,73,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.1095890410958904,0.0,1,0,1,0,2,1,0,0,0,60,1,3,0,14,14,0,7.5,18.0,1.0,0,0,0,0,0,Legitimate
https://lapasts.top/fr,22,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,2,0,0,0,0,17,2,3,0,7,7,2,4.25,11.0,3.0,0,0,0,0,0,Phishy
http://wwwwwqq.pages.dev,24,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,3,0,0,0,0,19,3,3,0,7,7,0,4.75,8.5,0.0,0,0,0,0,0,Phishy
https://www.google.com/search?q=fessamulhi,42,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,34,1,3,0,10,6,6,4.857142857142857,7.0,7.0,0,0,0,0,0,Legitimate
https://cloudflare-ipfs.com/ipfs/bafybeifc5hlbefhynma5nq6cgatcnv6hl4ig...,73,19,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0.0684931506849315,0.0,1,0,1,0,2,1,0,0,0,63,3,3,0,37,15,40,10.5,19.0,23.0,0,0,0,0,0,Phishy
https://login.live.com.office.urgo-prod1.laboratoiresurgo.myshn.eu/login.html,77,58,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.012987012987012988,0.017241379310344827,1,0,0,0,8,0,0,0,1,64,2,2,0,16,16,10,5.333333333333333,8.285714285714286,11.0,1,0,0,0,0,Legitimate
https://wetransfer-fichierencourspageorang2.hubside.fr/...,58,46,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.017241379310344827,0.021739130434782608,1,0,0,0,3,0,0,0,0,48,2,2,0,24,35,3,9.6,23.0,4.0,0,0,0,0,0,Phishy
https://findomestic-test.fercam.com/,36,27,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,29,3,3,0,11,16,0,5.8,13.5,1.0,0,0,0,0,0,Legitimate
https://www.1196pp.com/,23,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.17391304347826086,0.2857142857142857,1,0,1,0,3,1,0,0,0,17,3,3,0,6,6,0,4.25,7.0,1.0,0,0,0,0,0,Legitimate
https://phishtank.org/phish_detail.php?phish_id=7515645...,58,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.1206896551724138,0.0,1,0,0,0,2,0,0,0,1,47,3,3,0,12,9,16,6.714285714285714,13.0,17.0,0,0,0,0,0,Legitimate
https://1bank-helps.com/,24,15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.041666666666666664,0.06666666666666667,1,0,1,0,2,1,0,0,0,18,3,3,0,5,11,0,4.5,15.0,1.0,0,0,0,0,0,Phishy
https://mail.demotywator.xaa.pl/,32,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,4,0,0,0,0,25,2,2,0,11,11,0,5.0,7.666666666666667,1.0,0,0,0,0,0,Phishy
https://www.dinomonz.com/,25,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,19,3,3,0,8,8,0,4.75,8.0,1.0,0,0,0,0,0,Legitimate
http://uaosjgreskaoynaserolfhgsjwerndvs01.pages.dev...,54,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.037037037037037035,0.0425531914893617,1,0,0,0,6,0,0,0,0,46,3,0,0,34,34,0,11.5,9.4,0.0,0,0,0,0,0,Phishy
https://s.id/23SeM,18,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.1111111111111111,0.0,1,0,0,0,2,0,0,0,0,13,1,1,0,5,2,5,3.25,4.0,6.0,0,0,0,0,0,Phishy
https://bitcoin4u.ca/,21,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.047619047619047616,0.08333333333333333,1,0,0,0,2,0,0,0,0,16,2,2,0,9,9,0,5.333333333333333,12.0,1.0,0,0,0,0,0,Legitimate
https://xn--identifcate-usal54-nyb.weebly.com/...,49,37,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.04081632653061224,0.05405405405405406,1,0,1,0,3,1,1,0,0,36,2,3,0,11,26,3,5.142857142857143,18.5,4.0,0,0,0,0,0,Phishy
https://postal-hr.com/QeVumg,28,13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,2,1,0,0,0,22,2,3,0,6,9,6,4.4,13.0,7.0,0,0,0,0,0,Phishy
https://euipo.europa.eu/eSearch/#details/trademarks/017953103...,64,15,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.140625,0.0,1,0,0,0,3,0,0,0,0,51,2,2,0,10,6,7,6.375,7.5,4.5,0,0,0,0,0,Legitimate
https://pub-8bf0507a0e8a4f1488d544c524aeef4e.r2.dev/wetransdny.html...,70,43,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2857142857142857,0.46511627906976744,1,0,0,0,3,0,0,0,0,59,2,2,0,32,36,18,8.428571428571429,21.5,19.0,0,0,0,0,0,Phishy
https://login.live.com.office.ausunitypreprod.australianunity1.myshn.n...,73,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0136986301369863,0.015384615384615385,1,0,0,0,11,0,0,0,0,60,1,0,0,16,16,0,6.666666666666667,6.5,0.0,1,0,0,0,0,Legitimate
https://docs.google.com/presentation/d/e/2PACX-1vR2ObMh_vBkdkwuEcRofCJ...,73,15,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0.0410958904109589,0.0,1,0,1,0,3,1,0,0,0,60,1,3,0,23,6,32,6.666666666666667,7.5,12.5,0,0,0,0,0,Phishy
http://polymakrefrigeracao.com.br/,34,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,3,0,0,0,0,28,2,2,0,19,19,0,7.0,13.0,1.0,0,0,0,0,0,Legitimate
https://tinyurl.com/y2nvyxjy,28,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.03571428571428571,0.0,1,0,1,0,2,1,0,0,0,23,3,3,0,8,7,8,5.75,11.0,9.0,0,0,0,0,0,Phishy
http://26.172-245-112-195.cprapid.com/ING/,42,30,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0.4666666666666667,1,0,1,0,4,1,0,0,0,31,2,2,0,7,15,3,3.4444444444444446,10.0,2.5,0,0,0,0,0,Phishy
https://www.google.com/search?q=lalhigado,41,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,33,1,3,0,9,6,6,4.714285714285714,7.0,7.0,0,0,0,0,0,Legitimate
https://tinyurl.com/ue6ktupy,28,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.03571428571428571,0.0,1,0,1,0,2,1,0,0,0,23,3,3,0,8,7,8,5.75,11.0,9.0,0,0,0,0,0,Phishy
https://www.freethink.com/technology/digitl-twin-supply-chains...,65,17,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,52,3,3,0,10,9,28,5.777777777777778,8.5,20.0,0,0,0,0,0,Legitimate
https://rattle-hyper-area.glitch.me/,36,27,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,3,0,0,0,0,28,2,2,0,6,17,0,4.666666666666667,13.5,1.0,0,0,0,0,0,Phishy
https://www.bisiwriter.com/,27,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,21,3,3,0,10,10,0,5.25,9.0,1.0,0,0,0,0,0,Legitimate
https://receptionist.it/,24,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,2,0,0,0,0,19,2,2,0,12,12,0,6.333333333333333,15.0,1.0,0,0,0,0,0,Legitimate
http://symantecrenewals.co/index.php/lists/fj390mpdfea4a/unsubscribe/h...,73,19,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0.0547945205479452,0.0,1,0,0,0,2,0,0,0,0,60,1,2,0,16,16,13,6.666666666666667,19.0,9.4,0,0,0,0,0,Legitimate
https://sexdollplay.com/,24,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,2,1,0,0,0,19,3,3,0,11,11,0,6.333333333333333,15.0,1.0,0,0,0,0,0,Legitimate
https://help-contact-2026068680760273.netlify.app/form-403023244.html...,72,41,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3472222222222222,0.3902439024390244,1,0,0,0,3,0,0,0,0,59,3,3,0,16,29,22,6.555555555555555,20.5,23.0,0,0,0,0,0,Phishy
http://jwtoi.duckdns.org,24,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,3,0,0,0,0,19,3,3,0,7,7,0,4.75,8.5,0.0,0,0,0,0,0,Phishy
https://pfmlnu3e6.duckdns.org/,30,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.06666666666666667,0.09523809523809523,1,0,0,0,3,0,0,0,0,24,3,3,0,9,9,0,6.0,10.5,1.0,0,0,0,0,0,Phishy
https://grammaleggs.wixsite.com/my-site-3,41,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.024390243902439025,0.0,1,0,1,0,3,1,0,0,0,33,1,3,0,11,11,9,4.714285714285714,11.5,10.0,0,0,0,0,0,Phishy
https://dhl-so.top/i,20,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,2,0,0,0,0,14,1,3,0,5,6,1,2.8,10.0,2.0,0,0,0,0,0,Phishy
https://www2.etc-meisai.jp/,27,18,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.037037037037037035,0.05555555555555555,1,0,0,0,3,0,0,0,0,20,2,2,0,6,10,0,4.0,9.0,1.0,0,0,0,0,0,Legitimate
https://login.microsoftonline.com/a7f35688-9c00-4d5e-ba41-29f146377ab0...,73,25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.3013698630136986,0.0,1,0,1,0,3,1,0,0,0,60,3,3,0,15,15,39,6.666666666666667,12.5,40.0,1,0,0,0,0,Legitimate
https://wvbth.blogspot.com/?m=1,31,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.03225806451612903,0.0,1,0,1,0,3,1,0,0,0,23,1,3,0,8,8,0,3.8333333333333335,9.0,1.0,0,0,0,0,0,Phishy
https://pub-b30ee5a7111048138888e0e92e228072.r2.dev/link.html...,64,43,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.40625,0.6046511627906976,1,0,0,0,3,0,0,0,0,53,2,2,0,32,36,12,7.571428571428571,21.5,13.0,0,0,0,0,0,Phishy
http://news.tuplanatope.com/cz0yNjI0Nzg4NiZhPTI1MTMmYz04NT...,61,20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.09836065573770492,0.0,1,0,1,0,3,1,0,0,0,52,3,3,0,30,11,33,10.4,10.0,34.0,0,0,0,0,0,Legitimate
http://bancooccidente.co/wps/portal/banco-de-occidente/bancodeoccident...,73,17,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,2,0,0,0,0,60,2,2,0,15,14,18,6.666666666666667,17.0,12.25,0,0,0,0,0,Legitimate
https://rakutan-bak05.cyou/,27,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.07407407407407407,0.1111111111111111,1,0,0,0,2,0,0,0,0,21,4,4,0,7,13,0,5.25,18.0,1.0,0,0,0,0,0,Phishy
https://myhub.autodesk360.com/ue2d4c2f9/login/rest/facade/corporateinv...,73,21,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,1,0.0958904109589041,0.14285714285714285,1,0,1,0,3,1,0,0,0,60,3,3,0,12,11,15,6.666666666666667,10.5,8.8,1,0,0,0,0,Legitimate
https://update-ellipal.com/,27,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,2,1,0,0,0,21,3,3,0,7,14,0,5.25,18.0,1.0,0,0,0,0,0,Phishy
https://metamaskwallot.weebly.com/,34,25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,28,3,3,0,14,14,0,7.0,12.5,1.0,0,0,0,0,0,Phishy
http://honored-handy-agenda.glitch.me/iograp1234qaical.html...,62,30,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.06451612903225806,0.0,1,0,0,0,3,0,0,0,0,50,2,2,0,16,20,24,6.25,15.0,25.0,0,0,0,0,0,Phishy
https://sdfdglogin.weebly.com/,30,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,24,3,3,0,10,10,0,6.0,10.5,1.0,1,0,0,0,0,Phishy
https://achdrfq.duckdns.org/,28,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,3,0,0,0,0,22,3,3,0,7,7,0,5.5,9.5,1.0,0,0,0,0,0,Phishy
http://rikonti-khalsivar.narod.ru/arhiv_2007.htm...,51,26,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0784313725490196,0.0,1,0,0,0,3,0,0,0,0,40,2,2,0,10,17,17,5.714285714285714,13.0,18.0,0,0,0,0,0,Legitimate
http://nhtqb.blogspot.am/,25,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,3,0,0,0,0,19,2,2,0,8,8,0,4.75,8.5,1.0,0,0,0,0,0,Phishy
https://usps.bbntnczlrw.top/,28,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,3,0,0,0,0,22,3,3,0,10,10,0,5.5,9.5,1.0,0,0,0,0,0,Phishy
https://trailer.web-view.net/links/0x47307b748ab8687da86cc70fa9feec14e...,73,20,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.273972602739726,0.0,1,0,0,0,3,0,0,0,0,62,3,3,0,35,8,38,8.857142857142858,10.0,22.5,0,0,0,0,0,Legitimate
https://xfinityservicecomcast.weebly.com/,41,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,35,3,3,0,21,21,0,8.75,16.0,1.0,0,0,0,0,0,Phishy
https://uncruise-9az.pages.dev/,31,22,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.03225806451612903,0.045454545454545456,1,0,0,0,3,0,0,0,0,24,3,3,0,8,12,0,4.8,11.0,1.0,0,0,0,0,0,Phishy
https://rewarfd.pages.dev/,26,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,3,0,0,0,0,20,3,3,0,7,7,0,5.0,8.5,1.0,0,0,0,0,0,Phishy
http://downloads.digitaltrends.com/whatsapp/ios/post-download...,64,27,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1,0,1,0,3,1,0,0,0,52,3,3,0,13,13,16,6.5,13.5,10.0,0,0,0,0,0,Legitimate
http://dhsaoiudslehgaiuyafgjk1.pages.dev,40,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025,0.030303030303030304,1,0,0,0,3,0,0,0,0,35,3,3,0,23,23,0,8.75,16.5,0.0,0,0,0,0,0,Phishy
http://www.clearforkfarm.com/,29,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.0,0.0,1,0,1,0,3,1,0,0,0,23,3,3,0,13,13,0,5.75,10.5,1.0,0,0,0,0,0,Legitimate
https://cloudflare-ipfs.com/ipfs/bafkreid363v2fcpwgj5ovsv5t4ciindckfnp...,73,19,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0.0958904109589041,0.0,1,0,1,0,2,1,0,0,0,63,3,3,0,37,15,40,10.5,19.0,23.0,0,0,0,0,0,Phishy
https://nauppeh.app/galicia/,28,11,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,2,0,0,0,0,22,3,3,0,7,7,7,5.5,11.0,4.5,0,0,0,0,0,Phishy
https://www.iban.com/,21,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,15,3,3,0,5,4,0,3.75,6.0,1.0,0,0,0,0,0,Legitimate
https://mainchainfx.pages.dev/,30,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,3,0,0,0,0,24,3,3,0,11,11,0,6.0,10.5,1.0,0,0,0,0,0,Phishy
https://snip.ly/z2tfpd,22,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.045454545454545456,0.0,1,0,0,0,2,0,0,0,0,17,2,2,0,6,4,6,4.25,7.0,7.0,0,0,0,0,0,Legitimate
https://skin-gratis8964.link-viral.icu/id/,42,30,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.09523809523809523,0.13333333333333333,1,0,0,0,3,0,0,0,0,33,2,3,0,10,15,2,4.714285714285714,15.0,2.0,0,0,0,0,0,Phishy
https://www.bbc.com/,20,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,14,3,3,0,5,3,0,3.5,5.5,1.0,0,0,0,0,0,Legitimate
http://west.linktmix.click/info,31,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,3,0,0,0,0,25,4,4,0,8,8,4,5.0,9.5,5.0,0,0,0,0,0,Phishy
http://tree-ahead-syrup.glitch.me/oud.html,42,26,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,3,0,0,0,1,33,2,2,0,6,16,8,4.125,13.0,9.0,0,0,0,0,0,Phishy
https://torstenlandsiedel.de/2021/12/10/strato-authcodes-gratwanderung...,73,20,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0.1095890410958904,0.0,1,0,0,0,2,0,0,0,0,60,2,2,0,17,17,33,6.666666666666667,20.0,11.25,0,0,0,0,0,Legitimate
https://esqqtudf.elementor.cloud/CZ93209JS2Z/CZTYU56534CEFZS/loading.h...,73,24,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0.1506849315068493,0.0,1,0,0,0,3,0,0,0,0,61,1,5,0,15,9,15,7.625,12.0,13.666666666666666,0,0,0,0,0,Phishy
https://login-swisspas-sch-ltd-lajdedfdh0626285.codeanyapp.com/CH/...,69,54,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0.10144927536231885,0.12962962962962962,1,0,1,0,3,1,0,0,0,55,2,3,0,16,39,3,6.111111111111111,27.0,3.5,1,0,0,0,0,Phishy
https://trk.klclick2.com/ls/click?upn=-2FmV-2ByzskUtCm-2FKJOi18Qcq-2BS...,73,16,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0.0958904109589041,0.0625,1,0,1,0,3,1,0,0,0,57,2,3,0,11,8,5,5.181818181818182,8.0,4.5,0,0,0,0,0,Legitimate
https://wallet.roninchain.com/,30,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,24,3,3,0,10,10,0,6.0,10.5,1.0,0,0,0,0,0,Legitimate
https://urlscan.io/result/e6cb5bed-fa87-4317-bfc3-4d21f13025ef/...,66,10,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0.25757575757575757,0.0,1,0,0,0,2,0,0,0,0,52,2,2,0,12,7,36,5.777777777777778,10.0,16.0,0,0,0,0,0,Legitimate
https://shorturl.at/dnrxS,25,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,2,0,0,0,0,20,2,2,0,8,8,5,5.0,11.0,6.0,0,0,0,0,0,Phishy
https://202.32.243.204/,23,14,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4782608695652174,0.7857142857142857,1,0,0,0,4,0,0,0,0,16,2,2,0,5,3,0,3.2,4.666666666666667,1.0,0,0,0,0,0,Legitimate
https://limeapplicable.wixsite.com/my-site-1,44,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.022727272727272728,0.0,1,0,1,0,3,1,0,0,0,36,1,3,0,14,14,9,5.142857142857143,13.0,10.0,0,0,0,0,0,Phishy
https://www.google.com.br/?EN,29,17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.0,0.0,1,0,0,0,4,1,0,0,0,21,2,2,0,6,6,0,3.5,5.666666666666667,1.0,0,0,0,0,0,Legitimate
https://shorturl.at/muEO8,25,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.04,0.0,1,0,0,0,2,0,0,0,0,20,2,2,0,8,8,5,5.0,11.0,6.0,0,0,0,0,0,Phishy
https://billionscorp.io/billionscorp/,37,15,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,2,0,0,0,0,31,2,2,0,12,12,12,7.75,15.0,7.0,0,0,0,0,0,Phishy
http://itunes.uinstall.ru/,26,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,0,0,3,0,0,0,0,20,2,2,0,8,8,0,5.0,9.0,1.0,0,0,0,0,0,Legitimate
https://diligent-spot-dart.glitch.me/juice.html...,50,28,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,3,0,0,0,0,38,2,2,0,8,18,13,4.75,14.0,14.0,0,0,0,0,0,Phishy
https://www.google.com/search?q=ssuqualhugi,43,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,35,1,3,0,11,6,6,5.0,7.0,7.0,0,0,0,0,0,Legitimate
https://tyxqh95.duckdns.org,27,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.07407407407407407,0.10526315789473684,1,0,0,0,3,0,0,0,0,22,3,3,0,7,7,0,5.5,9.5,0.0,0,0,0,0,0,Phishy
https://docs.babyswap.finance/,30,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1,0,0,0,3,0,0,0,0,24,4,4,0,8,8,0,6.0,10.5,1.0,0,0,0,0,0,Legitimate
https://www.scmagazine.com/analysis/cybercrime/us-banks-warned-of-poss...,73,18,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,3,1,0,0,0,58,2,3,0,10,10,26,5.2727272727272725,9.0,15.666666666666666,0,0,0,0,0,Legitimate
https://www.google.com/search?client=firefox-b-d&q=omek9a7ba...,63,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.031746031746031744,0.0,1,0,1,0,3,1,0,0,0,48,1,3,0,9,6,6,4.363636363636363,7.0,7.0,0,0,0,0,0,Legitimate
https://inner.website/e830ea686lf8494d00tb59f7695aa0085121.html...,66,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3787878787878788,0.0,1,0,0,0,2,0,0,0,0,57,4,5,0,36,7,44,11.4,13.0,45.0,0,0,0,0,0,Legitimate
